0.999814275985885	0.030190	0.0040002968162298	40.03	56.35
1.999814275985885	0.013902	0.002691828645765781	45.09	57.68
2.999814275985885	0.010285	0.002349133370444178	47.18	58.82
3.999814275985885	0.007291	0.00212465994991362	48.75	62.25
4.9998142759858855	0.004012	0.00201715552248060	50.83	72.49
5.9998142759858855	0.006217	0.00195459136739373	51.09	60.48
6.9998142759858855	0.008597	0.001902508200146257	51.01	57.81
7.9998142759858855	0.003492	0.001852547400631010	52.14	71.02
8.999814275985885	0.004586	0.001829373883083462	52.25	63.74
9.999814275985885	0.003728	0.001801372272893786	53.78	68.70
10.999814275985885	0.003483	0.001765069551765918	52.87	68.42
11.999814275985885	0.005724	0.001768521382473409	51.47	62.35
12.999814275985885	0.004143	0.001747693517245352	51.76	65.21
13.999814275985885	0.003869	0.001737488084472715	51.16	73.15
14.999814275985885	0.042707	0.001744999783113598	49.23	55.65
15.999814275985885	0.010846	0.001757577410899102	53.19	61.76
16.999814275985884	0.010328	0.00175738148391246	52.65	57.78
17.999814275985884	0.006742	0.001719370484352111	53.11	58.94
18.999814275985884	0.004043	0.001747455098666250	53.44	65.78
19.999814275985884	0.002640	0.001710412674583494	55.28	72.02
20.999814275985884	0.002965	0.001751719741150736	54.77	73.89
21.999814275985884	0.002723	0.001746085472404956	54.06	78.47
22.999814275985884	0.002718	0.001742350170388817	53.94	78.92
23.999814275985884	0.002677	0.001704633003100752	54.51	73.79
