0.999814275985885	0.018768	0.0028739986009895	37.37	50.05
1.999814275985885	0.004968	0.002372203394770622	43.83	62.26
2.999814275985885	0.004865	0.002175951842218637	45.54	60.23
3.999814275985885	0.005007	0.002073820214718580	46.87	57.44
4.9998142759858855	0.002896	0.001921071903780102	48.46	64.75
5.9998142759858855	0.002637	0.001860820339061319	50.27	64.29
6.9998142759858855	0.002334	0.001805682433769106	51.35	66.89
7.9998142759858855	0.002235	0.001811242895200848	51.46	72.50
8.999814275985885	0.002267	0.001771302893757820	51.42	76.01
9.999814275985885	0.002630	0.001748803071677684	51.28	62.92
10.999814275985885	0.002240	0.001763771637342870	52.55	67.53
11.999814275985885	0.002177	0.001753929420374333	51.49	75.73
12.999814275985885	0.005129	0.001738385064527392	52.29	53.39
13.999814275985885	0.002116	0.00174850760959088	54.33	65.93
14.999814275985885	0.002311	0.001690387027338147	52.53	67.30
15.999814275985885	0.002778	0.001725737354718148	53.58	58.96
16.999814275985884	0.002351	0.00173603161238133	54.04	63.44
17.999814275985884	0.001906	0.001683498034253716	54.37	74.53
18.999814275985884	0.002125	0.001699627959169447	54.66	65.32
19.999814275985884	0.002220	0.001676328713074326	54.45	63.25
20.999814275985884	0.002035	0.00169520953204482	54.47	72.64
21.999814275985884	0.003776	0.001703599817119538	52.42	58.12
22.999814275985884	0.001958	0.00170207268092781	54.40	71.38
