0.999814275985885	0.015295	0.003270277054980397	40.23	57.97
1.999814275985885	0.006208	0.002318866783753037	45.27	63.20
2.999814275985885	0.005198	0.00212273211218416	47.00	62.24
3.999814275985885	0.008877	0.00203344202600419	47.78	55.73
4.9998142759858855	0.039751	0.002149668522179126	37.58	53.21
5.9998142759858855	0.003981	0.001880837604403495	49.88	62.33
6.9998142759858855	0.003534	0.001882341923192143	49.87	66.14
7.9998142759858855	0.002855	0.001814752817153930	51.26	69.07
8.999814275985885	0.002442	0.001829347922466695	53.01	75.93
9.999814275985885	0.002923	0.001832965179346501	50.27	72.34
10.999814275985885	0.002641	0.00177140650339424	51.89	71.70
11.999814275985885	0.003842	0.001757907099090516	52.54	66.70
12.999814275985885	0.004723	0.00177252048160880	46.38	64.98
13.999814275985885	0.002912	0.001770081697031855	52.01	66.35
14.999814275985885	0.002395	0.001753344433382153	53.27	73.31
15.999814275985885	0.015326	0.001886866288259625	39.64	58.35
16.999814275985884	0.005974	0.001753361313603818	44.80	62.26
17.999814275985884	0.007244	0.001772083691321313	43.92	60.72
18.999814275985884	0.127475	0.00178887508809566	37.89	48.80
19.999814275985884	0.006387	0.00175191799644380	46.18	64.94
20.999814275985884	0.012523	0.001793033792637288	40.83	57.53
21.999814275985884	0.007788	0.001774980337359011	43.01	64.88
22.999814275985884	0.009782	0.001741482526995241	42.48	60.35
